source,target,fsa_pa_similarity,fsa_grassmann,fsa_chordal,fsa_sa_error,fsa_sa_frob,fsa_angle_min,fsa_angle_mean,fsa_angle_max,fsa_n_aligned_dirs,fsa_rank,fsa_random_baseline,fsa_excess_over_random,gsa_ent_pa_similarity,gsa_ent_grassmann,gsa_ent_chordal,gsa_ent_sa_error,gsa_ent_sa_frob,gsa_ent_angle_min,gsa_ent_angle_mean,gsa_ent_angle_max,gsa_ent_n_aligned_dirs,gsa_ent_random_baseline,gsa_ent_excess_over_random,gsa_pse_pa_similarity,gsa_pse_grassmann,gsa_pse_chordal,gsa_pse_sa_error,gsa_pse_sa_frob,gsa_pse_angle_min,gsa_pse_angle_mean,gsa_pse_angle_max,gsa_pse_n_aligned_dirs,gsa_pse_random_baseline,gsa_pse_excess_over_random,gsa_ora_pa_similarity,gsa_ora_grassmann,gsa_ora_chordal,gsa_ora_sa_error,gsa_ora_sa_frob,gsa_ora_angle_min,gsa_ora_angle_mean,gsa_ora_angle_max,gsa_ora_n_aligned_dirs,gsa_ora_random_baseline,gsa_ora_excess_over_random,subspace_failed
covid_covid,covid_covid,0.9999999999999998,9.8843121241194e-08,8.429369702178807e-08,7.841766710000455e-15,0.9999999999999998,0.0,1.0895471374692739e-08,4.4703483581542975e-08,32.0,32.0,0.0625,0.9374999999999998,0.8926371366047188,2.2865606672619414,1.8535402959334333,1.853540295933434,0.8926371366047189,0.023207318262064684,0.2663850206773912,1.5489520451721117,29.0,0.006944444444444444,0.8856926921602744,0.9999999999999994,1.3898877878619456e-07,1.3328003749250113e-07,8.575661194205151e-15,0.9999999999999998,0.0,1.8598653839728283e-08,4.712160915387242e-08,32.0,0.006944444444444444,0.993055555555555,0.9999999999999994,1.3898877878619456e-07,1.3328003749250113e-07,8.575661194205151e-15,0.9999999999999998,0.0,1.8598653839728283e-08,4.712160915387242e-08,32.0,0.006944444444444444,0.993055555555555,0
covid_covid,tb_qatar,0.6151271368241895,4.5714697946202945,3.5094061636729847,3.5094061636729825,0.6151271368241897,0.019053454269738805,0.6319368478973135,1.5410555330089881,20.0,32.0,0.0625,0.5526271368241895,0.488162041045878,5.131940316182125,4.0470748308539966,4.047074830853997,0.48816204104587807,0.1335472978176204,0.8120505714435755,1.5585889125168004,16.0,0.006944444444444444,0.4812175966014336,0.4018220629955238,5.718542069078929,4.375122167910656,4.375122167910654,0.4018220629955239,0.17620254083678244,0.9252471682270089,1.568255963011605,12.0,0.006944444444444444,0.3948776185510794,0.3838530307631963,5.7172662360388395,4.4403494249414335,4.440349424941435,0.38385303076319627,0.20282215332516776,0.9393686149075279,1.5639260139415967,12.0,0.006944444444444444,0.3769085863187519,0
covid_covid,shenzhen,0.47755453096856804,5.27329379913336,4.088796278736057,4.088796278736057,0.477554530968568,0.05794243280747267,0.8247704958577649,1.5677296568642511,17.0,32.0,0.0625,0.41505453096856804,0.3779866466227114,5.773814708126676,4.461437807262725,4.461437807262726,0.3779866466227113,0.2650508659097163,0.9507546440297974,1.555760977615116,12.0,0.006944444444444444,0.371042202178267,0.3454387205846008,5.9691047418477545,4.576675752256519,4.576675752256521,0.3454387205846006,0.28119301322883516,0.9907651197238607,1.564343626474286,10.0,0.006944444444444444,0.33849427614015637,0.3541443028231094,5.950981072135872,4.546139275215895,4.5461392752158964,0.3541443028231093,0.2609292225658559,0.9820617329967,1.548719799171356,11.0,0.006944444444444444,0.34719985837866496,0
covid_covid,nih_pa,0.5093740476090685,5.361587566646955,3.9623263970185256,3.9623263970185265,0.5093740476090686,0.02462161332368728,0.7758753083083127,1.5624329391607144,16.0,32.0,0.0625,0.44687404760906846,0.4957801203533304,5.105563290726368,4.016844053320147,4.016844053320147,0.4957801203533303,0.1308225259235611,0.8041004998033495,1.5584519598389315,17.0,0.006944444444444444,0.488835675908886,0.4236189942652281,5.539661259102838,4.294670206606405,4.294670206606404,0.4236189942652282,0.15972303182656017,0.8944575262940243,1.5632069865130467,14.0,0.006944444444444444,0.41667454982078367,0.4923568958489364,5.1529597753434,4.030456467056062,4.030456467056061,0.4923568958489365,0.11937717485644302,0.8073122764514206,1.5450931544677755,17.0,0.006944444444444444,0.48541245140449196,0
covid_covid,nih_ap,0.4679467519746074,5.47164123825752,4.126221508452081,4.126221508452081,0.46794675197460744,0.03848701030941997,0.8369160802861075,1.5594189243861336,15.0,32.0,0.0625,0.4054467519746074,0.4172580460085411,5.570899517276309,4.31830320006906,4.318303200069061,0.41725804600854116,0.17948012704119207,0.9032441729080094,1.5638605959684246,14.0,0.006944444444444444,0.4103136015640967,0.3513141907359111,5.959679191924244,4.556088881535438,4.55608888153544,0.35131419073591097,0.19665522874688945,0.9819234514934958,1.5543661908717965,10.0,0.006944444444444444,0.34436974629146666,0.4405736948201727,5.4717625892095025,4.231033179467454,4.231033179467455,0.4405736948201726,0.1770821296815061,0.8755259859056856,1.536613388698647,15.0,0.006944444444444444,0.4336292503757283,0
covid_covid,indiana,0.6323071717253114,4.3172591062861665,3.4301851997800403,3.4301851997800417,0.6323071717253113,0.03135015378355271,0.6306636345563135,1.5578648246469413,22.0,32.0,0.0625,0.5698071717253114,0.4507263147461468,5.390296649017985,4.192464421807692,4.19246442180769,0.4507263147461469,0.15087472642606184,0.8599317703587495,1.5452206895821226,15.0,0.006944444444444444,0.44378187030170235,0.40314814889809425,5.684843560148686,4.370269927048097,4.370269927048096,0.40314814889809425,0.17885811755898764,0.919861332569963,1.5524816310155551,12.0,0.006944444444444444,0.39620370445364983,0.4581471847822008,5.345069318757183,4.164047320452732,4.16404732045273,0.45814718478220084,0.1306767144239774,0.8501648529941559,1.5440196460932905,16.0,0.006944444444444444,0.45120274033775637,0
tb_qatar,kermany_peds,0.4930920672081428,5.17445730217905,4.02753694574481,4.027536945744811,0.49309206720814264,0.08372832766141043,0.8090688364550347,1.557330215471875,16.0,32.0,0.0625,0.4305920672081428,0.37178609714482047,5.748073936699619,4.48361961938853,4.48361961938853,0.37178609714482064,0.27365301646811174,0.9529495716599286,1.5314793266043738,11.0,0.006944444444444444,0.36484165270037605,0.3307706447873474,6.0110729332143435,4.6276710521389575,4.627671052138958,0.33077064478734725,0.29209176503116946,1.0038008043186661,1.568263136521291,9.0,0.006944444444444444,0.323826200342903,0.4172842360036375,5.519497486437054,4.318206160882502,4.318206160882501,0.4172842360036376,0.24073974022058475,0.9018743261089048,1.5429684915488364,13.0,0.006944444444444444,0.4103397915591931,0
tb_qatar,covid_viral,0.6827376948897761,4.1431668750491,3.1862821224002067,3.186282122400207,0.682737694889776,0.040978562516710185,0.5557825346556649,1.539118754284749,23.0,32.0,0.0625,0.6202376948897761,0.524937877305677,4.906869495815396,3.898972675746566,3.8989726757465673,0.524937877305677,0.11579148321173177,0.766083949426364,1.526137262118403,18.0,0.006944444444444444,0.5179934328612326,0.3560779754055971,5.927772009156785,4.539328671402952,4.539328671402954,0.35607797540559694,0.21294649620866918,0.9781463398431874,1.5656827311483819,11.0,0.006944444444444444,0.3491335309611527,0.4060291771456761,5.574554288413059,4.35970943198493,4.35970943198493,0.406029177145676,0.251604260959316,0.9148911553199202,1.5465429878780987,13.0,0.006944444444444444,0.3990847327012317,0
tb_qatar,covid_opacity,0.6333126372116081,4.581688335012332,3.4254920244000773,3.425492024400078,0.6333126372116079,0.05179477040329549,0.6320803458150223,1.5707769088248162,22.0,32.0,0.0625,0.5708126372116081,0.6364063356934038,4.174379457693929,3.4110111782008397,3.4110111782008397,0.6364063356934037,0.1205842461580754,0.632998424669928,1.5049170042396423,22.0,0.006944444444444444,0.6294618912489593,0.5235292350003152,4.936862806984139,3.9047489650411475,3.904748965041147,0.5235292350003153,0.1477974390969477,0.7722325172746118,1.566940699227655,18.0,0.006944444444444444,0.5165847905558708,0.6052908422584764,4.4164406776505,3.553968633475647,3.553968633475649,0.6052908422584762,0.11580691770972935,0.6710060466370665,1.5642101410481315,21.0,0.006944444444444444,0.598346397814032,0
tb_qatar,covid_covid,0.6911546608359487,4.054482398639024,3.143731994501065,3.1437319945010618,0.691154660835949,0.04512577663719257,0.5546789297973255,1.5647950114726146,24.0,32.0,0.0625,0.6286546608359487,0.5892829967815786,4.47627197294014,3.625319862162439,3.625319862162439,0.5892829967815786,0.131111687766381,0.6936195679115438,1.5571786563112708,21.0,0.006944444444444444,0.5823385523371342,0.4736792190356616,5.2335967240102175,4.103932868707629,4.103932868707628,0.47367921903566157,0.16558411025123104,0.8340179017626865,1.548382429275158,16.0,0.006944444444444444,0.4667347745912172,0.5969856076913983,4.414723499835034,3.5911642337653196,3.5911642337653187,0.5969856076913984,0.12232817485905334,0.6826327388755684,1.5672615699032564,22.0,0.006944444444444444,0.5900411632469539,0
tb_qatar,tb_qatar,0.9999999999999991,1.625524776374655e-07,1.6858739404357614e-07,7.12303494592887e-15,0.9999999999999996,0.0,2.495205334268516e-08,4.942156062059701e-08,32.0,32.0,0.0625,0.9374999999999991,0.9809143178261257,0.8007086204637214,0.781499731006977,0.7814997310069848,0.9809143178261257,0.008613663575154536,0.09232328815114202,0.5041691303267103,32.0,0.006944444444444444,0.9739698733816813,0.9999999999999997,9.541398640621974e-08,1.0323827311807139e-07,8.13472689063025e-15,1.0000000000000002,0.0,1.035360794342646e-08,3.942476676500724e-08,32.0,0.006944444444444444,0.9930555555555552,0.9999999999999997,9.541398640621974e-08,1.0323827311807139e-07,8.13472689063025e-15,1.0000000000000002,0.0,1.035360794342646e-08,3.942476676500724e-08,32.0,0.006944444444444444,0.9930555555555552,0
tb_qatar,shenzhen,0.48096734381169404,5.396014913597698,4.075419610055606,4.075419610055606,0.4809673438116939,0.11052281475903976,0.835217301114829,1.5680382621072204,17.0,32.0,0.0625,0.41846734381169404,0.5454991873707178,4.743387737095402,3.813663069037042,3.8136630690370428,0.5454991873707177,0.18288678699933728,0.7467889641256125,1.5513910275638816,20.0,0.006944444444444444,0.5385547429262734,0.41053154995825475,5.594212201448691,4.343154429828147,4.343154429828147,0.4105315499582547,0.21535695801898008,0.909816273106975,1.54699760733299,13.0,0.006944444444444444,0.40358710551381033,0.5435436618602443,4.826114815721064,3.8218585557909104,3.82185855579091,0.5435436618602442,0.189740241928337,0.7546365000753126,1.5583267254926796,19.0,0.006944444444444444,0.5365992174157999,0
tb_qatar,nih_pa,0.6558959666132052,4.466966472866739,3.318332272147778,3.3183322721477784,0.6558959666132052,0.04201248068031694,0.5865067005947916,1.5680213228913666,22.0,32.0,0.0625,0.5933959666132052,0.7748512262680554,3.1902855533507384,2.68416854154545,2.684168541545449,0.7748512262680555,0.06017778824592266,0.44235234747821367,1.3881449436097542,27.0,0.006944444444444444,0.7679067818236109,0.5262310027821586,4.96729020687703,3.893662531726514,3.893662531726515,0.5262310027821587,0.09911561847979082,0.7664745185722182,1.5637768493286481,18.0,0.006944444444444444,0.5192865583377142,0.781749394869333,3.2377319986247217,2.642729529138641,2.6427295291386446,0.7817493948693331,0.05647763016886461,0.4333164709983557,1.569866877493878,27.0,0.006944444444444444,0.7748049504248886,0
tb_qatar,nih_ap,0.5433159099703773,5.02843913966234,3.822811907607792,3.8228119076077918,0.5433159099703774,0.0648417896649146,0.7482687483752681,1.5501025277884473,18.0,32.0,0.0625,0.48081590997037726,0.5073464963950265,4.988764522336735,3.970505272047772,3.9705052720477703,0.5073464963950265,0.16938598988741443,0.7909348567678177,1.5444179929277202,17.0,0.006944444444444444,0.5004020519505821,0.34960289967698865,6.0669962691144175,4.562094607780111,4.562094607780112,0.34960289967698854,0.20384816277084117,0.9924137055162463,1.5619937427785033,11.0,0.006944444444444444,0.34265845523254423,0.5494817272785091,4.743239905135734,3.7969177930378883,3.796917793037887,0.5494817272785092,0.14377935585975563,0.7388728922565038,1.525312160497036,19.0,0.006944444444444444,0.5425372828340647,0
tb_qatar,indiana,0.6162587313857916,4.658713486303009,3.504243227239609,3.504243227239607,0.6162587313857916,0.06200998870630297,0.6536879243921903,1.5646973508103212,20.0,32.0,0.0625,0.5537587313857916,0.6661482753980319,3.9524560237598587,3.2685249252932094,3.268524925293209,0.666148275398032,0.12496091982738174,0.5938522965018602,1.5271537690520631,24.0,0.006944444444444444,0.6592038309535875,0.5519832793308799,4.7189474273850465,3.7863617182477225,3.7863617182477234,0.5519832793308797,0.15176339343725048,0.7353750323875992,1.519627508601519,19.0,0.006944444444444444,0.5450388348864355,0.7127001631794747,3.6935978798221756,3.032094124241002,3.032094124241003,0.7127001631794746,0.09979201069386419,0.5301108634518672,1.511747165298113,25.0,0.006944444444444444,0.7057557187350303,0
shenzhen,kermany_peds,0.3834173677311667,5.668496028303856,4.441918980868817,4.4419189808688175,0.38341736773116664,0.2100063292820688,0.9367355773206971,1.5502267049499954,12.0,32.0,0.0625,0.3209173677311667,0.2356493103320284,6.66615474482582,4.945626559838004,4.945626559838003,0.23564931033202843,0.3620358532461609,1.1316540047617138,1.5656944715963153,5.0,0.006944444444444444,0.22870486588758396,0.21955378307527312,6.755586018897034,4.997427232245734,4.997427232245734,0.2195537830752731,0.3485577069714063,1.1502992811325572,1.5646390318643,5.0,0.006944444444444444,0.21260933863082868,0.2312822661703677,6.681649057471527,4.95973461815733,4.959734618157329,0.23128226617036782,0.35209453547208175,1.1358360585766483,1.5683603781651232,5.0,0.006944444444444444,0.22433782172592326,0
shenzhen,covid_viral,0.46720930090698076,5.164275020556462,4.129080087740684,4.129080087740685,0.46720930090698065,0.15990534953934568,0.835258103780349,1.548876833802799,15.0,32.0,0.0625,0.40470930090698076,0.3038529778428847,6.286460951371876,4.719820410675356,4.719820410675356,0.30385297784288473,0.2699801939289264,1.047957809710605,1.5672910662223856,10.0,0.006944444444444444,0.29690853339844026,0.28144004866584316,6.425058917637503,4.795197435215052,4.795197435215053,0.28144004866584305,0.26519310066788915,1.0761114302497794,1.55639601371124,9.0,0.006944444444444444,0.27449560422139874,0.3454521396432596,6.038057797330181,4.576628839158326,4.576628839158326,0.3454521396432597,0.24700375172117714,0.9968715745284913,1.569373095866024,11.0,0.006944444444444444,0.3385076951988152,0
shenzhen,covid_opacity,0.4444737458658713,5.341366953003773,4.216259021015208,4.216259021015209,0.4444737458658713,0.16652151443960383,0.8664885648475085,1.5395469708307197,15.0,32.0,0.0625,0.3819737458658713,0.2778357538758774,6.469228659801263,4.807208740628175,4.807208740628174,0.27783575387587733,0.2658013774005647,1.0831041175655487,1.5668228773394275,8.0,0.006944444444444444,0.27089130943143297,0.26084698429111763,6.575602379838952,4.86342435971654,4.86342435971654,0.26084698429111763,0.2639289309606424,1.1047385074534763,1.5669319393997938,8.0,0.006944444444444444,0.2539025398466732,0.25614619654956805,6.587738195303131,4.878864797308266,4.878864797308266,0.25614619654956816,0.2848732806548596,1.1091007369772297,1.5671507027471854,8.0,0.006944444444444444,0.2492017521051236,0
shenzhen,covid_covid,0.468919024515312,5.155023926685413,4.122449661974057,4.122449661974058,0.4689190245153118,0.16270521221611497,0.8339458045403623,1.5389806494362939,16.0,32.0,0.0625,0.406419024515312,0.30551217297400846,6.295949597204067,4.714192450975218,4.714192450975217,0.30551217297400857,0.2675797382910185,1.0476148757390944,1.5704409109367314,10.0,0.006944444444444444,0.29856772852956404,0.2817346704453966,6.41859692265029,4.79421427824699,4.794214278246989,0.2817346704453966,0.2807361306196185,1.074680618811021,1.5689678478632723,8.0,0.006944444444444444,0.27479022600095215,0.30295724209558755,6.346227819846079,4.722855942429454,4.7228559424294545,0.3029572420955875,0.25013901505616426,1.0531751340378528,1.5530918771800395,10.0,0.006944444444444444,0.29601279765114313,0
shenzhen,tb_qatar,0.46942779606865115,5.1597994561957075,4.120474551044231,4.120474551044232,0.46942779606865126,0.14674843421880002,0.8326238493062292,1.533005170983472,15.0,32.0,0.0625,0.40692779606865115,0.31116865493451173,6.204303105001827,4.694955062840924,4.694955062840924,0.31116865493451173,0.2702332333876271,1.0349787790480522,1.552613273937614,10.0,0.006944444444444444,0.3042242104900673,0.30195442107670395,6.321335147792679,4.726252059036364,4.726252059036364,0.30195442107670417,0.2748971118966827,1.0531650070818355,1.5595898695074308,9.0,0.006944444444444444,0.29500997663225953,0.3610192021347401,5.9400233883358124,4.521878540130011,4.521878540130008,0.36101920213474015,0.21955592020660214,0.9766901174101388,1.557228431357092,11.0,0.006944444444444444,0.35407475769029567,0
shenzhen,shenzhen,0.9999999999999997,1.0745380149674385e-07,1.0323827311807139e-07,6.02239187655466e-15,0.9999999999999998,0.0,1.2715296531310744e-08,4.4703483581542975e-08,32.0,32.0,0.0625,0.9374999999999997,0.5413939705147519,4.882408892613878,3.8308475489802434,3.8308475489802425,0.5413939705147521,0.035005227359668746,0.7322012120981494,1.52013245824681,17.0,0.006944444444444444,0.5344495260703075,0.5687291984522058,4.800526308280936,3.7149247165359105,3.71492471653591,0.5687291984522057,0.014174329540995293,0.6718888601119269,1.5674101320234715,18.0,0.006944444444444444,0.5617847540077614,0.9999999999999992,1.4901161193847656e-07,1.5769906706002895e-07,9.211250246761265e-15,0.9999999999999996,0.0,2.057462624428162e-08,4.712160915387242e-08,32.0,0.006944444444444444,0.9930555555555548,0
shenzhen,nih_pa,0.49758638823634804,5.003570947404027,4.009642824047656,4.009642824047656,0.4975863882363479,0.14182374956993166,0.8020187381948537,1.545010113548775,17.0,32.0,0.0625,0.43508638823634804,0.3082271022608934,6.2462195321093095,4.704968940136737,4.7049689401367365,0.3082271022608933,0.2796507798936455,1.0424539247030808,1.5658098050201075,9.0,0.006944444444444444,0.301282657816449,0.29440634536739974,6.344246816337507,4.751736203562147,4.751736203562147,0.29440634536739985,0.27534506501386685,1.0609055257657283,1.5641216614201456,9.0,0.006944444444444444,0.2874619009229553,0.3301574010823239,6.140355603907418,4.6297908338677285,4.6297908338677285,0.33015740108232383,0.238902227691226,1.0152443836496126,1.5645118063124996,10.0,0.006944444444444444,0.32321295663787947,0
shenzhen,nih_ap,0.39999764446507247,5.6050074344085825,4.381789061230319,4.381789061230321,0.3999976444650722,0.2094891697365656,0.9216213497026389,1.5621567089476858,12.0,32.0,0.0625,0.33749764446507247,0.25926654902130364,6.506102179802927,4.868620998939873,4.868620998939871,0.2592665490213037,0.3116080533252888,1.0990039163130696,1.5560661420816704,7.0,0.006944444444444444,0.2523221045768592,0.2539277649722653,6.544422711071579,4.8861346196034665,4.8861346196034665,0.2539277649722653,0.3281335672002357,1.1070516272165543,1.5528114426799506,7.0,0.006944444444444444,0.24698332052782088,0.26770461408084145,6.560145779533338,4.840811125153828,4.840811125153829,0.26770461408084134,0.3094776515636916,1.0997131459742722,1.565658779032621,9.0,0.006944444444444444,0.26076016963639703,0
shenzhen,indiana,0.5229959404597739,4.874717643057494,3.9069335680668074,3.906933568066806,0.5229959404597739,0.11865270433937859,0.7725599488263082,1.5434943997058614,18.0,32.0,0.0625,0.46049594045977393,0.33875703573558597,6.005100866128096,4.599975527811126,4.599975527811128,0.3387570357355859,0.23830894181787263,0.9989061778629391,1.565658555440309,10.0,0.006944444444444444,0.33181259129114155,0.3290746187412709,6.095045394657287,4.633531288367364,4.633531288367363,0.32907461874127103,0.24271412046982357,1.013353156560215,1.569134456435043,10.0,0.006944444444444444,0.3221301742968265,0.33193600778229104,6.0295853792556215,4.623640097473709,4.623640097473709,0.33193600778229104,0.27388113728081936,1.0060280154156431,1.5699213156056504,10.0,0.006944444444444444,0.3249915633378466,0
nih_pa,kermany_peds,0.5148189979355942,4.965165827235594,3.9402781711525123,3.940278171152511,0.5148189979355943,0.13988099887026767,0.7855094313236688,1.552647612986336,19.0,32.0,0.0625,0.45231899793559416,0.3253452733647886,6.055387119301594,4.646391207413208,4.646391207413208,0.32534527336478875,0.2799571970253554,1.013112548234177,1.5398989138114323,10.0,0.006944444444444444,0.31840082892034416,0.3168260658663634,6.0888562992963955,4.675635346375546,4.675635346375546,0.3168260658663634,0.2882795565233346,1.0217946638838027,1.5654008908320478,9.0,0.006944444444444444,0.309881621421919,0.26176092721418204,6.437935235096311,4.860416682666845,4.860416682666844,0.2617609272141821,0.2785044919075354,1.0897925200673413,1.569608851726141,6.0,0.006944444444444444,0.2548164827697376,0
nih_pa,covid_viral,0.7556133821459918,3.311077315576405,2.7964927626096694,2.7964927626096694,0.7556133821459915,0.05137571181300319,0.469964611326251,1.480022198359176,27.0,32.0,0.0625,0.6931133821459918,0.4512147484584503,5.431141603266227,4.190599962932467,4.190599962932466,0.4512147484584503,0.0966198528486567,0.8591724309362321,1.5623394891099138,15.0,0.006944444444444444,0.44427030401400586,0.4021220959677395,5.677680777552858,4.374024797487131,4.37402479748713,0.4021220959677395,0.11889386963853527,0.9192203365003161,1.5677748676586605,13.0,0.006944444444444444,0.3951776515232951,0.4913338658791767,5.127808399748467,4.034515620476186,4.034515620476188,0.49133386587917655,0.10131731403208538,0.8094285113744908,1.5463652838082644,17.0,0.006944444444444444,0.4843894214347323,0
nih_pa,covid_opacity,0.7305988159642204,3.4968286714160146,2.9361263408009113,2.936126340800907,0.7305988159642203,0.055126125108853105,0.5068299317477012,1.5593058391748102,26.0,32.0,0.0625,0.6680988159642204,0.3727085626852286,5.811292300142381,4.480326549937256,4.480326549937256,0.3727085626852285,0.11969111898239067,0.9505866876702069,1.539719065451184,11.0,0.006944444444444444,0.3657641182407842,0.35141800623902947,5.964086649186148,4.555724289325579,4.55572428932558,0.3514180062390293,0.13480841559245718,0.980994541681782,1.5537398808712914,10.0,0.006944444444444444,0.34447356179458505,0.3533946441902258,5.987890965190296,4.5487769109852785,4.548776910985277,0.35339464419022576,0.13813748034535495,0.9815983201988693,1.537865988092228,11.0,0.006944444444444444,0.3464501997457814,0
nih_pa,covid_covid,0.7667220812154869,3.3458663011235474,2.732195710615259,2.73219571061526,0.7667220812154869,0.06230733869318698,0.4659214315585699,1.5641728383998479,28.0,32.0,0.0625,0.7042220812154869,0.42620225488347363,5.5585835429257875,4.285035337512264,4.285035337512265,0.42620225488347363,0.09837897134548935,0.8892656521781193,1.565625883799997,14.0,0.006944444444444444,0.4192578104390292,0.38650759941402896,5.769459524917336,4.430773839720446,4.430773839720447,0.3865075994140288,0.11841698770604171,0.9378218006532039,1.558420480874962,13.0,0.006944444444444444,0.37956315496958454,0.3946601019198626,5.716054879708726,4.401235819467573,4.401235819467574,0.39466010191986267,0.11875814319252183,0.9281181770137393,1.545588101261695,12.0,0.006944444444444444,0.3877156574754182,0
nih_pa,tb_qatar,0.8013968226617151,3.0652896895896093,2.5209723669300934,2.52097236693009,0.801396822661715,0.047211747188940306,0.4084027866444663,1.5163681482710964,27.0,32.0,0.0625,0.7388968226617151,0.5275886173791456,4.9403351172568115,3.8880797630536517,3.888079763053652,0.5275886173791456,0.08776799855713639,0.766462511508057,1.555466986139528,17.0,0.006944444444444444,0.5206441729347012,0.497416264633272,5.115910447128219,4.010321624475435,4.010321624475437,0.4974162646332718,0.09962739461920565,0.8040161256357045,1.5705728553939333,18.0,0.006944444444444444,0.49047182018882757,0.5034620787362175,5.004642667072603,3.986127629722992,3.986127629722993,0.5034620787362176,0.09706530922137407,0.7916049426496534,1.544170173615011,16.0,0.006944444444444444,0.4965176342917731,0
nih_pa,shenzhen,0.5640091582816577,4.515671514747813,3.7351983796027426,3.735198379602743,0.5640091582816575,0.12468087372641294,0.7172170497929381,1.4703237967390483,20.0,32.0,0.0625,0.5015091582816577,0.38912458400553085,5.73823232296,4.421313527880941,4.42131352788094,0.3891245840055308,0.23626459770542227,0.9414325945623879,1.5707029467255997,13.0,0.006944444444444444,0.38218013956108643,0.3699337701570583,5.844706871289595,4.490224866860694,4.490224866860694,0.3699337701570583,0.23118461922520017,0.9633752281390955,1.5488134226296955,12.0,0.006944444444444444,0.3629893257126139,0.3870053798150497,5.748920917685233,4.4289759364799455,4.428975936479946,0.3870053798150497,0.24768720877193368,0.9448413700353544,1.5599292702910308,13.0,0.006944444444444444,0.38006093537060526,0
nih_pa,nih_pa,0.9999999999999996,1.1250129990683123e-07,1.1920928955078125e-07,6.136956207932456e-15,0.9999999999999998,0.0,1.4243329494221645e-08,3.942476676500724e-08,32.0,32.0,0.0625,0.9374999999999996,0.5961455867162253,4.439394848594965,3.5949048979188296,3.5949048979188323,0.5961455867162251,0.060500526452487685,0.6768382672968221,1.53138065958454,21.0,0.006944444444444444,0.5892011422717809,0.5474209918486704,4.772609608608084,3.805591709687542,3.8055917096875413,0.5474209918486703,0.07045141480744814,0.7366203656712157,1.5673583575937322,19.0,0.006944444444444444,0.540476547404226,0.9999999999999997,1.0641557616804317e-07,1.0323827311807139e-07,7.540249992691921e-15,1.0000000000000002,0.0,1.1289858455220449e-08,3.6500241499888574e-08,32.0,0.006944444444444444,0.9930555555555552,0
nih_pa,nih_ap,0.6195635161881226,4.320085916753685,3.489121305139745,3.4891213051397445,0.6195635161881228,0.10056630224527377,0.6569475170814332,1.5657477775473843,23.0,32.0,0.0625,0.5570635161881226,0.35860619452813025,5.844523888984501,4.53040856602358,4.53040856602358,0.35860619452813014,0.19095068704675716,0.9664396324626924,1.528717821164665,10.0,0.006944444444444444,0.35166175008368583,0.33226753120791147,6.044335971934683,4.622492725937687,4.622492725937687,0.3322675312079116,0.20572954142580155,1.0039190601212111,1.5597459458399654,10.0,0.006944444444444444,0.32532308676346705,0.3715533421941266,5.811285632722434,4.484450139068105,4.484450139068105,0.3715533421941267,0.20395333458499576,0.9578209372408687,1.5578121960470115,12.0,0.006944444444444444,0.3646088977496822,0
nih_pa,indiana,0.7274772808625771,3.5006471863644717,2.953087708212801,2.953087708212798,0.7274772808625771,0.07725130621337124,0.514931920249299,1.5001048707798674,25.0,32.0,0.0625,0.6649772808625771,0.49897007791131387,5.069470197473195,4.004117569057876,4.004117569057878,0.49897007791131376,0.13142001416198945,0.8025534976019938,1.5533385534572133,17.0,0.006944444444444444,0.49202563346686945,0.4457889580628148,5.362330602738192,4.211265052450383,4.211265052450381,0.44578895806281477,0.13864823769664564,0.8641881793332105,1.5281883644504732,16.0,0.006944444444444444,0.4388445136183704,0.5075428139225115,5.041224326097245,3.9697140897651093,3.9697140897651093,0.5075428139225115,0.13002009055780264,0.7952440780070422,1.5508720294074076,17.0,0.006944444444444444,0.5005983694780671,0
nih_ap,kermany_peds,0.467923618165351,5.173450874516377,4.12631121205233,4.126311212052329,0.467923618165351,0.21143486139412487,0.8375860150867306,1.559933880789874,16.0,32.0,0.0625,0.405423618165351,0.24455087972788736,6.5491616363287015,4.916744029203432,4.916744029203433,0.2445508797278873,0.27670289992496355,1.111408495696545,1.5638120026991416,6.0,0.006944444444444444,0.2376064352834429,0.22966115460110959,6.666873171848373,4.964961535879658,4.964961535879658,0.22966115460110967,0.2852902884818593,1.1335692404384026,1.5660421776123765,5.0,0.006944444444444444,0.22271671015666514,0.25202222565259946,6.541523291933223,4.892370466258337,4.892370466258337,0.25202222565259946,0.2835885596850083,1.10726452589941,1.5660638158467823,6.0,0.006944444444444444,0.24507778120815502,0
nih_ap,covid_viral,0.5941993715435241,4.452782936167064,3.603556591841903,3.6035565918419,0.5941993715435244,0.09994787677683215,0.6857245955345812,1.5491070692266247,21.0,32.0,0.0625,0.5316993715435241,0.2787033494241091,6.389864574645571,4.804320224384352,4.804320224384353,0.2787033494241091,0.19956554809116733,1.072297371823943,1.5469802629637055,8.0,0.006944444444444444,0.2717589049796647,0.2695124903912252,6.431912898274085,4.834831983376547,4.8348319833765485,0.26951249039122516,0.20144307033993009,1.0818797346381348,1.5539777356402553,8.0,0.006944444444444444,0.2625680459467808,0.2867244787219275,6.3801303451564735,4.777532488732894,4.777532488732894,0.2867244787219275,0.18597105191249716,1.065220016884971,1.5629595997859156,8.0,0.006944444444444444,0.2797800342774831,0
